transformer_id,secondary_winding,from_bus,from_phases,to_bus,to_phases,from_connection,to_connection,voltage_ratio,tap_pu,enabled
t5294812a,2,l3120502,a,x3120502a,b,wye,wye,0.01666667,1,1
t226308723b,1,l3252336,b,x3252336b,a,wye,wye,0.01666667,1,1
t226308723b,2,l3252336,b,x3252336b,b,wye,wye,0.01666667,1,1
t5338945a,1,l2954353,a,x2954353a,a,wye,wye,0.01666667,1,1
t5338945a,2,l2954353,a,x2954353a,b,wye,wye,0.01666667,1,1
t5321837a,1,l2673312,a,x2673312a,a,wye,wye,0.01666667,1,1
t5321837a,2,l2673312,a,x2673312a,b,wye,wye,0.01666667,1,1
t5441311a,1,l2766720,a,x2766720a,a,wye,wye,0.01666667,1,1
t5441311a,2,l2766720,a,x2766720a,b,wye,wye,0.01666667,1,1
t5338934b,1,l2879070,b,x2879070b,a,wye,wye,0.01666667,1,1
t5338934b,2,l2879070,b,x2879070b,b,wye,wye,0.01666667,1,1
t5157716b,1,l3179674,b,x3179674b,a,wye,wye,0.01666667,1,1
t5157716b,2,l3179674,b,x3179674b,b,wye,wye,0.01666667,1,1
t5338930b,1,l3029506,b,x3029506b,a,wye,wye,0.01666667,1,1
t5338930b,2,l3029506,b,x3029506b,b,wye,wye,0.01666667,1,1
t5337717a,1,l3216348,a,x3216348a,a,wye,wye,0.01666667,1,1
t5337717a,2,l3216348,a,x3216348a,b,wye,wye,0.01666667,1,1
t21400215b,1,l3048231,b,x3048231b,a,wye,wye,0.01666667,1,1
t21400215b,2,l3048231,b,x3048231b,b,wye,wye,0.01666667,1,1
t227921416a,1,l3065696,a,x3065696a,a,wye,wye,0.01666667,1,1
t227921416a,2,l3065696,a,x3065696a,b,wye,wye,0.01666667,1,1
t5323399b,1,l3178974,b,x3178974b,a,wye,wye,0.01666667,1,1
t5323399b,2,l3178974,b,x3178974b,b,wye,wye,0.01666667,1,1
t5321882c,1,l2916607,c,x2916607c,a,wye,wye,0.01666667,1,1
t5321882c,2,l2916607,c,x2916607c,b,wye,wye,0.01666667,1,1
t5339021a,1,l3197652,a,x3197652a,a,wye,wye,0.01666667,1,1
t5339021a,2,l3197652,a,x3197652a,b,wye,wye,0.01666667,1,1
t5355589b,1,l2691939,b,x2691939b,a,wye,wye,0.01666667,1,1
t5355589b,2,l2691939,b,x2691939b,b,wye,wye,0.01666667,1,1
t225668688a,1,l2858175,a,x2858175a,a,wye,wye,0.01666667,1,1
t225668688a,2,l2858175,a,x2858175a,b,wye,wye,0.01666667,1,1
t5302803c,1,l3085400,c,x3085400c,a,wye,wye,0.01666667,1,1
t5302803c,2,l3085400,c,x3085400c,b,wye,wye,0.01666667,1,1
t5355596b,1,l3178969,b,x3178969b,a,wye,wye,0.01666667,1,1
t5355596b,2,l3178969,b,x3178969b,b,wye,wye,0.01666667,1,1
t21400108b,1,l2748139,b,x2748139b,a,wye,wye,0.01666667,1,1
t21400108b,2,l2748139,b,x2748139b,b,wye,wye,0.01666667,1,1
t21380500c,1,l3235242,c,x3235242c,a,wye,wye,0.01666667,1,1
t21380500c,2,l3235242,c,x3235242c,b,wye,wye,0.01666667,1,1
t28150189a,1,l2729412,a,x2729412a,a,wye,wye,0.01666667,1,1
t28150189a,2,l2729412,a,x2729412a,b,wye,wye,0.01666667,1,1
t226193737c,1,l3082981,c,x3082981c,a,wye,wye,0.01666667,1,1
t226193737c,2,l3082981,c,x3082981c,b,wye,wye,0.01666667,1,1
t5391989a,1,l2766747,a,x2766747a,a,wye,wye,0.01666667,1,1
t5391989a,2,l2766747,a,x2766747a,b,wye,wye,0.01666667,1,1
t5328365b,1,l3179646,b,x3179646b,a,wye,wye,0.01666667,1,1
t5328365b,2,l3179646,b,x3179646b,b,wye,wye,0.01666667,1,1
t21387206c,1,l3235251,c,x3235251c,a,wye,wye,0.01666667,1,1
t21387206c,2,l3235251,c,x3235251c,b,wye,wye,0.01666667,1,1
t5337661b,1,l2766749,b,x2766749b,a,wye,wye,0.01666667,1,1
t5337661b,2,l2766749,b,x2766749b,b,wye,wye,0.01666667,1,1
t5338965a,1,l3010568,a,x3010568a,a,wye,wye,0.01666667,1,1
t5338965a,2,l3010568,a,x3010568a,b,wye,wye,0.01666667,1,1
t5391748b,1,l2991902,b,x2991902b,a,wye,wye,0.01666667,1,1
t5391748b,2,l2991902,b,x2991902b,b,wye,wye,0.01666667,1,1
t5356013a,1,l2954348,a,x2954348a,a,wye,wye,0.01666667,1,1
t5356013a,2,l2954348,a,x2954348a,b,wye,wye,0.01666667,1,1
t5323255b,1,l2860484,b,x2860484b,a,wye,wye,0.01666667,1,1
t5323255b,2,l2860484,b,x2860484b,b,wye,wye,0.01666667,1,1
t21399229a,1,l2879078,a,x2879078a,a,wye,wye,0.01666667,1,1
t21399229a,2,l2879078,a,x2879078a,b,wye,wye,0.01666667,1,1
t2224237643a,1,l3649301,a,x3649301a,a,wye,wye,0.01666667,1,1
t2224237643a,2,l3649301,a,x3649301a,b,wye,wye,0.01666667,1,1
t5302473a,1,l2804252,a,x2804252a,a,wye,wye,0.01666667,1,1
t5302473a,2,l2804252,a,x2804252a,b,wye,wye,0.01666667,1,1
t226193886b,1,l2783231,b,x2783231b,a,wye,wye,0.01666667,1,1
t226193886b,2,l2783231,b,x2783231b,b,wye,wye,0.01666667,1,1
t5323394b,1,l2710504,b,x2710504b,a,wye,wye,0.01666667,1,1
t5323394b,2,l2710504,b,x2710504b,b,wye,wye,0.01666667,1,1
t21383553b,1,l2935547,b,x2935547b,a,wye,wye,0.01666667,1,1
t21383553b,2,l2935547,b,x2935547b,b,wye,wye,0.01666667,1,1
t5391742b,1,l3048201,b,x3048201b,a,wye,wye,0.01666667,1,1
t5391742b,2,l3048201,b,x3048201b,b,wye,wye,0.01666667,1,1
t5274992c,1,l2804250,c,x2804250c,a,wye,wye,0.01666667,1,1
t5274992c,2,l2804250,c,x2804250c,b,wye,wye,0.01666667,1,1
t225700953a,1,l3081380,a,x3081380a,a,wye,wye,0.01666667,1,1
t225700953a,2,l3081380,a,x3081380a,b,wye,wye,0.01666667,1,1
t226964880a,1,l3172805,a,x3172805a,a,wye,wye,0.01666667,1,1
t226964880a,2,l3172805,a,x3172805a,b,wye,wye,0.01666667,1,1
t21386552b,1,l2822867,b,x2822867b,a,wye,wye,0.01666667,1,1
t21386552b,2,l2822867,b,x2822867b,b,wye,wye,0.01666667,1,1
t5302734a,1,l2991922,a,x2991922a,a,wye,wye,0.01666667,1,1
t5302734a,2,l2991922,a,x2991922a,b,wye,wye,0.01666667,1,1
t5338955b,1,l3010560,b,x3010560b,a,wye,wye,0.01666667,1,1
t5338955b,2,l3010560,b,x3010560b,b,wye,wye,0.01666667,1,1
t5339002b,1,l2785536,b,x2785536b,a,wye,wye,0.01666667,1,1
t5339002b,2,l2785536,b,x2785536b,b,wye,wye,0.01666667,1,1
t5260551c,1,l3160872,c,x3160872c,a,wye,wye,0.01666667,1,1
t5260551c,2,l3160872,c,x3160872c,b,wye,wye,0.01666667,1,1
t5337665b,1,l2973178,b,x2973178b,a,wye,wye,0.01666667,1,1
t5337665b,2,l2973178,b,x2973178b,b,wye,wye,0.01666667,1,1
t21426205b,1,l2731712,b,x2731712b,a,wye,wye,0.01666667,1,1
t21426205b,2,l2731712,b,x2731712b,b,wye,wye,0.01666667,1,1
t28120786a,1,l2841628,a,x2841628a,a,wye,wye,0.01666667,1,1
t28120786a,2,l2841628,a,x2841628a,b,wye,wye,0.01666667,1,1
t5321849b,1,l2748152,b,x2748152b,a,wye,wye,0.01666667,1,1
t5321849b,2,l2748152,b,x2748152b,b,wye,wye,0.01666667,1,1
t5339049a,1,l2916602,a,x2916602a,a,wye,wye,0.01666667,1,1
t5339049a,2,l2916602,a,x2916602a,b,wye,wye,0.01666667,1,1
t225533337a,1,l2929261,a,x2929261a,a,wye,wye,0.01666667,1,1
t225533337a,2,l2929261,a,x2929261a,b,wye,wye,0.01666667,1,1
t5138680a,1,l2710521,a,x2710521a,a,wye,wye,0.01666667,1,1
t5138680a,2,l2710521,a,x2710521a,b,wye,wye,0.01666667,1,1
t21249626b,1,l3142079,b,x3142079b,a,wye,wye,0.01666667,1,1
t21249626b,2,l3142079,b,x3142079b,b,wye,wye,0.01666667,1,1
t5337695b,1,l2879072,b,x2879072b,a,wye,wye,0.01666667,1,1
t5337695b,2,l2879072,b,x2879072b,b,wye,wye,0.01666667,1,1
t5323249b,1,l2729427,b,x2729427b,a,wye,wye,0.01666667,1,1
t5323249b,2,l2729427,b,x2729427b,b,wye,wye,0.01666667,1,1
t5321841b,1,l2954347,b,x2954347b,a,wye,wye,0.01666667,1,1
t5321841b,2,l2954347,b,x2954347b,b,wye,wye,0.01666667,1,1
t5260595a,1,l2767340,a,x2767340a,a,wye,wye,0.01666667,1,1
t5260595a,2,l2767340,a,x2767340a,b,wye,wye,0.01666667,1,1
t5260595b,1,l2767340,b,x2767340b,a,wye,wye,0.01666667,1,1
t5260595b,2,l2767340,b,x2767340b,b,wye,wye,0.01666667,1,1
t5260595c,1,l2767340,c,x2767340c,a,wye,wye,0.01666667,1,1
t5260595c,2,l2767340,c,x2767340c,b,wye,wye,0.01666667,1,1
t5293427c,1,l3104157,c,x3104157c,a,wye,wye,0.01666667,1,1
t5293427c,2,l3104157,c,x3104157c,b,wye,wye,0.01666667,1,1
t5321858b,1,l3122815,b,x3122815b,a,wye,wye,0.01666667,1,1
t5321858b,2,l3122815,b,x3122815b,b,wye,wye,0.01666667,1,1
t5274987c,1,l2916605,c,x2916605c,a,wye,wye,0.01666667,1,1
t5274987c,2,l2916605,c,x2916605c,b,wye,wye,0.01666667,1,1
t227944551a,1,l3234149,a,x3234149a,a,wye,wye,0.01666667,1,1
t227944551a,2,l3234149,a,x3234149a,b,wye,wye,0.01666667,1,1
t227944551b,1,l3234149,b,x3234149b,a,wye,wye,0.01666667,1,1
t227944551b,2,l3234149,b,x3234149b,b,wye,wye,0.01666667,1,1
t227944551c,1,l3234149,c,x3234149c,a,wye,wye,0.01666667,1,1
t227944551c,2,l3234149,c,x3234149c,b,wye,wye,0.01666667,1,1
t21386143c,1,l3160862,c,x3160862c,a,wye,wye,0.01666667,1,1
t21386143c,2,l3160862,c,x3160862c,b,wye,wye,0.01666667,1,1
t226308727b,1,l3233413,b,x3233413b,a,wye,wye,0.01666667,1,1
t226308727b,2,l3233413,b,x3233413b,b,wye,wye,0.01666667,1,1
t5274986c,1,l2822865,c,x2822865c,a,wye,wye,0.01666667,1,1
t5274986c,2,l2822865,c,x2822865c,b,wye,wye,0.01666667,1,1
t5391981a,1,l2879081,a,x2879081a,a,wye,wye,0.01666667,1,1
t5391981a,2,l2879081,a,x2879081a,b,wye,wye,0.01666667,1,1
t28147974b,1,l2691946,b,x2691946b,a,wye,wye,0.01666667,1,1
t28147974b,2,l2691946,b,x2691946b,b,wye,wye,0.01666667,1,1
t227411655c,1,l2806553,c,x2806553c,a,wye,wye,0.01666667,1,1
t227411655c,2,l2806553,c,x2806553c,b,wye,wye,0.01666667,1,1
t5302859c,1,l3254215,c,x3254215c,a,wye,wye,0.01666667,1,1
t5302859c,2,l3254215,c,x3254215c,b,wye,wye,0.01666667,1,1
t226192801c,1,l2951995,c,x2951995c,a,wye,wye,0.01666667,1,1
t226192801c,2,l2951995,c,x2951995c,b,wye,wye,0.01666667,1,1
t5138651c,1,l3197628,c,x3197628c,a,wye,wye,0.01666667,1,1
t5138651c,2,l3197628,c,x3197628c,b,wye,wye,0.01666667,1,1
t21470122b,1,l2673343,b,x2673343b,a,wye,wye,0.01666667,1,1
t21470122b,2,l2673343,b,x2673343b,b,wye,wye,0.01666667,1,1
t28127146b,1,l3160864,b,x3160864b,a,wye,wye,0.01666667,1,1
t28127146b,2,l3160864,b,x3160864b,b,wye,wye,0.01666667,1,1
t5260601c,1,l2730149,c,x2730149c,a,wye,wye,0.01666667,1,1
t5260601c,2,l2730149,c,x2730149c,b,wye,wye,0.01666667,1,1
t5323284b,1,l3160113,b,x3160113b,a,wye,wye,0.01666667,1,1
t5323284b,2,l3160113,b,x3160113b,b,wye,wye,0.01666667,1,1
t5294810a,1,l3010585,a,x3010585a,a,wye,wye,0.01666667,1,1
t5294810a,2,l3010585,a,x3010585a,b,wye,wye,0.01666667,1,1
t5355359b,1,l2766730,b,x2766730b,a,wye,wye,0.01666667,1,1
t5355359b,2,l2766730,b,x2766730b,b,wye,wye,0.01666667,1,1
t5260638c,1,l3160871,c,x3160871c,a,wye,wye,0.01666667,1,1
t5260638c,2,l3160871,c,x3160871c,b,wye,wye,0.01666667,1,1
t5338969a,1,l3104129,a,x3104129a,a,wye,wye,0.01666667,1,1
t5338969a,2,l3104129,a,x3104129a,b,wye,wye,0.01666667,1,1
t5302672c,1,l3254205,c,x3254205c,a,wye,wye,0.01666667,1,1
t5302672c,2,l3254205,c,x3254205c,b,wye,wye,0.01666667,1,1
t5339046a,1,l2785511,a,x2785511a,a,wye,wye,0.01666667,1,1
t5339046a,2,l2785511,a,x2785511a,b,wye,wye,0.01666667,1,1
t5355588b,1,l2822857,b,x2822857b,a,wye,wye,0.01666667,1,1
t5355588b,2,l2822857,b,x2822857b,b,wye,wye,0.01666667,1,1
t5262075c,1,l3067448,c,x3067448c,a,wye,wye,0.01666667,1,1
t5262075c,2,l3067448,c,x3067448c,b,wye,wye,0.01666667,1,1
t5260508a,1,l2955081,a,x2955081a,a,wye,wye,0.01666667,1,1
t5260508a,2,l2955081,a,x2955081a,b,wye,wye,0.01666667,1,1
t28099529c,1,l3235268,c,x3235268c,a,wye,wye,0.01666667,1,1
t28099529c,2,l3235268,c,x3235268c,b,wye,wye,0.01666667,1,1
t5356795c,1,l2842330,c,x2842330c,a,wye,wye,0.01666667,1,1
t5356795c,2,l2842330,c,x2842330c,b,wye,wye,0.01666667,1,1
t227917119a,1,l2821770,a,x2821770a,a,wye,wye,0.01666667,1,1
t227917119a,2,l2821770,a,x2821770a,b,wye,wye,0.01666667,1,1
t21400253b,1,l2691959,b,x2691959b,a,wye,wye,0.01666667,1,1
t21400253b,2,l2691959,b,x2691959b,b,wye,wye,0.01666667,1,1
t5356801a,1,l3011229,a,x3011229a,a,wye,wye,0.01666667,1,1
t5356801a,2,l3011229,a,x3011229a,b,wye,wye,0.01666667,1,1
t5223663c,1,l2936216,c,x2936216c,a,wye,wye,0.01666667,1,1
t5223663c,2,l2936216,c,x2936216c,b,wye,wye,0.01666667,1,1
t5138371c,1,l2879073,c,x2879073c,a,wye,wye,0.01666667,1,1
t5138371c,2,l2879073,c,x2879073c,b,wye,wye,0.01666667,1,1
t5323247b,1,l2935553,b,x2935553b,a,wye,wye,0.01666667,1,1
t5323247b,2,l2935553,b,x2935553b,b,wye,wye,0.01666667,1,1
t5138753b,1,l2748130,b,x2748130b,a,wye,wye,0.01666667,1,1
t5138753b,2,l2748130,b,x2748130b,b,wye,wye,0.01666667,1,1
t5339097b,1,l3085410,b,x3085410b,a,wye,wye,0.01666667,1,1
t5339097b,2,l3085410,b,x3085410b,b,wye,wye,0.01666667,1,1
t5323283b,1,l2916618,b,x2916618b,a,wye,wye,0.01666667,1,1
t5323283b,2,l2916618,b,x2916618b,b,wye,wye,0.01666667,1,1
t5321883c,1,l3010564,c,x3010564c,a,wye,wye,0.01666667,1,1
t5321883c,2,l3010564,c,x3010564c,b,wye,wye,0.01666667,1,1
t21391390b,1,l3217064,b,x3217064b,a,wye,wye,0.01666667,1,1
t21391390b,2,l3217064,b,x3217064b,b,wye,wye,0.01666667,1,1
t5350994c,1,l3048968,c,x3048968c,a,wye,wye,0.01666667,1,1
t5350994c,2,l3048968,c,x3048968c,b,wye,wye,0.01666667,1,1
t5391973c,1,l2673319,c,x2673319c,a,wye,wye,0.01666667,1,1
t5391973c,2,l2673319,c,x2673319c,b,wye,wye,0.01666667,1,1
t5338937c,1,l2897777,c,x2897777c,a,wye,wye,0.01666667,1,1
t5338937c,2,l2897777,c,x2897777c,b,wye,wye,0.01666667,1,1
t2224500658a,1,l3784018,a,x3784018a,a,wye,wye,0.01666667,1,1
t2224500658a,2,l3784018,a,x3784018a,b,wye,wye,0.01666667,1,1
t5138313a,1,l3141400,a,x3141400a,a,wye,wye,0.01666667,1,1
t5138313a,2,l3141400,a,x3141400a,b,wye,wye,0.01666667,1,1
t21388572b,1,l3235252,b,x3235252b,a,wye,wye,0.01666667,1,1
t21388572b,2,l3235252,b,x3235252b,b,wye,wye,0.01666667,1,1
t226010605c,1,l2764411,c,x2764411c,a,wye,wye,0.01666667,1,1
t226010605c,2,l2764411,c,x2764411c,b,wye,wye,0.01666667,1,1
t5260554c,1,l3030200,c,x3030200c,a,wye,wye,0.01666667,1,1
t5260554c,2,l3030200,c,x3030200c,b,wye,wye,0.01666667,1,1
t227653310c,1,l2746587,c,x2746587c,a,wye,wye,0.01666667,1,1
t227653310c,2,l2746587,c,x2746587c,b,wye,wye,0.01666667,1,1
t5325473b,1,l3010562,b,x3010562b,a,wye,wye,0.01666667,1,1
t5325473b,2,l3010562,b,x3010562b,b,wye,wye,0.01666667,1,1
t227187012a,1,l2896685,a,x2896685a,a,wye,wye,0.01666667,1,1
t227187012a,2,l2896685,a,x2896685a,b,wye,wye,0.01666667,1,1
t227187012b,1,l2896685,b,x2896685b,a,wye,wye,0.01666667,1,1
t227187012b,2,l2896685,b,x2896685b,b,wye,wye,0.01666667,1,1
t227187012c,1,l2896685,c,x2896685c,a,wye,wye,0.01666667,1,1
t227187012c,2,l2896685,c,x2896685c,b,wye,wye,0.01666667,1,1
t28121368a,1,l2748143,a,x2748143a,a,wye,wye,0.01666667,1,1
t28121368a,2,l2748143,a,x2748143a,b,wye,wye,0.01666667,1,1
t21398815a,1,l3216351,a,x3216351a,a,wye,wye,0.01666667,1,1
t21398815a,2,l3216351,a,x3216351a,b,wye,wye,0.01666667,1,1
t5391993a,1,l3156034,a,x3156034a,a,wye,wye,0.01666667,1,1
t5391993a,2,l3156034,a,x3156034a,b,wye,wye,0.01666667,1,1
t5247057a,1,l3104128,a,x3104128a,a,wye,wye,0.01666667,1,1
t5247057a,2,l3104128,a,x3104128a,b,wye,wye,0.01666667,1,1
t5138472c,1,l2673309,c,x2673309c,a,wye,wye,0.01666667,1,1
t5138472c,2,l2673309,c,x2673309c,b,wye,wye,0.01666667,1,1
t21474587c,1,l3104155,c,x3104155c,a,wye,wye,0.01666667,1,1
t21474587c,2,l3104155,c,x3104155c,b,wye,wye,0.01666667,1,1
t21248901b,1,l2729430,b,x2729430b,a,wye,wye,0.01666667,1,1
t21248901b,2,l2729430,b,x2729430b,b,wye,wye,0.01666667,1,1
t5138644a,1,l3197630,a,x3197630a,a,wye,wye,0.01666667,1,1
t5138644a,2,l3197630,a,x3197630a,b,wye,wye,0.01666667,1,1
t5338908c,1,l2860481,c,x2860481c,a,wye,wye,0.01666667,1,1
t5338908c,2,l2860481,c,x2860481c,b,wye,wye,0.01666667,1,1
t5323253b,1,l2973152,b,x2973152b,a,wye,wye,0.01666667,1,1
t5323253b,2,l2973152,b,x2973152b,b,wye,wye,0.01666667,1,1
t21357901b,1,l3160117,b,x3160117b,a,wye,wye,0.01666667,1,1
t21357901b,2,l3160117,b,x3160117b,b,wye,wye,0.01666667,1,1
t5323235b,1,l3197624,b,x3197624b,a,wye,wye,0.01666667,1,1
t5323235b,2,l3197624,b,x3197624b,b,wye,wye,0.01666667,1,1
t226308710b,1,l2708744,b,x2708744b,a,wye,wye,0.01666667,1,1
t226308710b,2,l2708744,b,x2708744b,b,wye,wye,0.01666667,1,1
t5260620c,1,l3067506,c,x3067506c,a,wye,wye,0.01666667,1,1
t5260620c,2,l3067506,c,x3067506c,b,wye,wye,0.01666667,1,1
t5302834c,1,l2841625,c,x2841625c,a,wye,wye,0.01666667,1,1
t5302834c,2,l2841625,c,x2841625c,b,wye,wye,0.01666667,1,1
t5323245b,1,l2785512,b,x2785512b,a,wye,wye,0.01666667,1,1
t5323245b,2,l2785512,b,x2785512b,b,wye,wye,0.01666667,1,1
t5138236b,1,l2673305,b,x2673305b,a,wye,wye,0.01666667,1,1
t5138236b,2,l2673305,b,x2673305b,b,wye,wye,0.01666667,1,1
t5323234b,1,l2860480,b,x2860480b,a,wye,wye,0.01666667,1,1
t5323234b,2,l2860480,b,x2860480b,b,wye,wye,0.01666667,1,1
t226196642a,1,l2914324,a,x2914324a,a,wye,wye,0.01666667,1,1
t226196642a,2,l2914324,a,x2914324a,b,wye,wye,0.01666667,1,1
t21386754a,1,l2766741,a,x2766741a,a,wye,wye,0.01666667,1,1
t21386754a,2,l2766741,a,x2766741a,b,wye,wye,0.01666667,1,1
t5339001b,1,l3178988,b,x3178988b,a,wye,wye,0.01666667,1,1
t5339001b,2,l3178988,b,x3178988b,b,wye,wye,0.01666667,1,1
t5339017c,1,l2729423,c,x2729423c,a,wye,wye,0.01666667,1,1
t5339017c,2,l2729423,c,x2729423c,b,wye,wye,0.01666667,1,1
t28147708b,1,l2991929,b,x2991929b,a,wye,wye,0.01666667,1,1
t28147708b,2,l2991929,b,x2991929b,b,wye,wye,0.01666667,1,1
t5356802a,1,l2767342,a,x2767342a,a,wye,wye,0.01666667,1,1
t5356802a,2,l2767342,a,x2767342a,b,wye,wye,0.01666667,1,1
t5356815a,1,l2936212,a,x2936212a,a,wye,wye,0.01666667,1,1
t5356815a,2,l2936212,a,x2936212a,b,wye,wye,0.01666667,1,1
t21389761b,1,l2861219,b,x2861219b,a,wye,wye,0.01666667,1,1
t21389761b,2,l2861219,b,x2861219b,b,wye,wye,0.01666667,1,1
t226163467a,1,l3120376,a,x3120376a,a,wye,wye,0.01666667,1,1
t226163467a,2,l3120376,a,x3120376a,b,wye,wye,0.01666667,1,1
t5302400a,1,l2991919,a,x2991919a,a,wye,wye,0.01666667,1,1
t5302400a,2,l2991919,a,x2991919a,b,wye,wye,0.01666667,1,1
t21380599a,1,l3066804,a,x3066804a,a,wye,wye,0.01666667,1,1
t21380599a,2,l3066804,a,x3066804a,b,wye,wye,0.01666667,1,1
t5274999c,1,l2935550,c,x2935550c,a,wye,wye,0.01666667,1,1
t5274999c,2,l2935550,c,x2935550c,b,wye,wye,0.01666667,1,1
t5247105b,1,l2691942,b,x2691942b,a,wye,wye,0.01666667,1,1
t5247105b,2,l2691942,b,x2691942b,b,wye,wye,0.01666667,1,1
t5260634a,1,l2842383,a,x2842383a,a,wye,wye,0.01666667,1,1
t5260634a,2,l2842383,a,x2842383a,b,wye,wye,0.01666667,1,1
t5223660c,1,l3160863,c,x3160863c,a,wye,wye,0.01666667,1,1
t5223660c,2,l3160863,c,x3160863c,b,wye,wye,0.01666667,1,1
t5337668b,1,l2935549,b,x2935549b,a,wye,wye,0.01666667,1,1
t5337668b,2,l2935549,b,x2935549b,b,wye,wye,0.01666667,1,1
t226194865a,1,l3027122,a,x3027122a,a,wye,wye,0.01666667,1,1
t226194865a,2,l3027122,a,x3027122a,b,wye,wye,0.01666667,1,1
t5338990b,1,l2673331,b,x2673331b,a,wye,wye,0.01666667,1,1
t5338990b,2,l2673331,b,x2673331b,b,wye,wye,0.01666667,1,1
t5338988a,1,l3254231,a,x3254231a,a,wye,wye,0.01666667,1,1
t5338988a,2,l3254231,a,x3254231a,b,wye,wye,0.01666667,1,1
t5321860b,1,l2785543,b,x2785543b,a,wye,wye,0.01666667,1,1
t5321860b,2,l2785543,b,x2785543b,b,wye,wye,0.01666667,1,1
t21459640c,1,l2970258,c,x2970258c,a,wye,wye,0.01666667,1,1
t21459640c,2,l2970258,c,x2970258c,b,wye,wye,0.01666667,1,1
t5323392b,1,l2748124,b,x2748124b,a,wye,wye,0.01666667,1,1
t5323392b,2,l2748124,b,x2748124b,b,wye,wye,0.01666667,1,1
t5207290a,1,l2879773,a,x2879773a,a,wye,wye,0.01666667,1,1
t5207290a,2,l2879773,a,x2879773a,b,wye,wye,0.01666667,1,1
t5302808c,1,l2841626,c,x2841626c,a,wye,wye,0.01666667,1,1
t5302808c,2,l2841626,c,x2841626c,b,wye,wye,0.01666667,1,1
t28148633a,1,l2991905,a,x2991905a,a,wye,wye,0.01666667,1,1
t28148633a,2,l2991905,a,x2991905a,b,wye,wye,0.01666667,1,1
t21015829a,1,l2822861,a,x2822861a,a,wye,wye,0.01666667,1,1
t21015829a,2,l2822861,a,x2822861a,b,wye,wye,0.01666667,1,1
t5356011a,1,l3216337,a,x3216337a,a,wye,wye,0.01666667,1,1
t5356011a,2,l3216337,a,x3216337a,b,wye,wye,0.01666667,1,1
t5260514c,1,l2674047,c,x2674047c,a,wye,wye,0.01666667,1,1
t5260514c,2,l2674047,c,x2674047c,b,wye,wye,0.01666667,1,1
t5338976b,1,l2691967,b,x2691967b,a,wye,wye,0.01666667,1,1
t5338976b,2,l2691967,b,x2691967b,b,wye,wye,0.01666667,1,1
t2224179616c,1,l3626914,c,x3626914c,a,wye,wye,0.01666667,1,1
t2224179616c,2,l3626914,c,x3626914c,b,wye,wye,0.01666667,1,1
t227903012a,1,l3177894,a,x3177894a,a,wye,wye,0.01666667,1,1
t227903012a,2,l3177894,a,x3177894a,b,wye,wye,0.01666667,1,1
t226308716b,1,l2690187,b,x2690187b,a,wye,wye,0.01666667,1,1
t226308716b,2,l2690187,b,x2690187b,b,wye,wye,0.01666667,1,1
t5293673a,1,l3122827,a,x3122827a,a,wye,wye,0.01666667,1,1
t5293673a,2,l3122827,a,x3122827a,b,wye,wye,0.01666667,1,1
t2223664050b,1,l3315860,b,x3315860b,a,wye,wye,0.01666667,1,1
t2223664050b,2,l3315860,b,x3315860b,b,wye,wye,0.01666667,1,1
t5355942a,1,l2973165,a,x2973165a,a,wye,wye,0.01666667,1,1
t5355942a,2,l2973165,a,x2973165a,b,wye,wye,0.01666667,1,1
t5338983b,1,l2691965,b,x2691965b,a,wye,wye,0.01666667,1,1
t5338983b,2,l2691965,b,x2691965b,b,wye,wye,0.01666667,1,1
t5391991a,1,l3216346,a,x3216346a,a,wye,wye,0.01666667,1,1
t5391991a,2,l3216346,a,x3216346a,b,wye,wye,0.01666667,1,1
t5321892c,1,l3235267,c,x3235267c,a,wye,wye,0.01666667,1,1
t5321892c,2,l3235267,c,x3235267c,b,wye,wye,0.01666667,1,1
t5138464c,1,l3066801,c,x3066801c,a,wye,wye,0.01666667,1,1
t5138464c,2,l3066801,c,x3066801c,b,wye,wye,0.01666667,1,1
t5260621c,1,l2898515,c,x2898515c,a,wye,wye,0.01666667,1,1
t5260621c,2,l2898515,c,x2898515c,b,wye,wye,0.01666667,1,1
t5337697b,1,l2804258,b,x2804258b,a,wye,wye,0.01666667,1,1
t5337697b,2,l2804258,b,x2804258b,b,wye,wye,0.01666667,1,1
t5302675a,1,l2954354,a,x2954354a,a,wye,wye,0.01666667,1,1
t5302675a,2,l2954354,a,x2954354a,b,wye,wye,0.01666667,1,1
t226308730a,1,l2802481,a,x2802481a,a,wye,wye,0.01666667,1,1
t226308730a,2,l2802481,a,x2802481a,b,wye,wye,0.01666667,1,1
t5323398b,1,l2710505,b,x2710505b,a,wye,wye,0.01666667,1,1
t5323398b,2,l2710505,b,x2710505b,b,wye,wye,0.01666667,1,1
t5355587b,1,l3104114,b,x3104114b,a,wye,wye,0.01666667,1,1
t5355587b,2,l3104114,b,x3104114b,b,wye,wye,0.01666667,1,1
t225533237b,1,l2798067,b,x2798067b,a,wye,wye,0.01666667,1,1
t225533237b,2,l2798067,b,x2798067b,b,wye,wye,0.01666667,1,1
t28118808a,1,l3122825,a,x3122825a,a,wye,wye,0.01666667,1,1
t28118808a,2,l3122825,a,x3122825a,b,wye,wye,0.01666667,1,1
t5337704b,1,l2710546,b,x2710546b,a,wye,wye,0.01666667,1,1
t5337704b,2,l2710546,b,x2710546b,b,wye,wye,0.01666667,1,1
