transformer_id,winding,role,bus_id,bus_spec,connection,voltage_ratio,rated_s_pu,tap_pu,enabled
t5260513c,2,secondary_1,x2917336c,x2917336c.1.0,wye,0.01666667,0.00054545,1,1
t5260513c,3,secondary_2,x2917336c,x2917336c.0.2,wye,0.01666667,0.00054545,1,1
t5302809c,1,primary,l2954350,l2954350.3,wye,1,0.00054545,1,1
t5302809c,2,secondary_1,x2954350c,x2954350c.1.0,wye,0.01666667,0.00054545,1,1
t5302809c,3,secondary_2,x2954350c,x2954350c.0.2,wye,0.01666667,0.00054545,1,1
t5323388b,1,primary,l3234185,l3234185.2,wye,1,0.00090909,1,1
t5323388b,2,secondary_1,x3234185b,x3234185b.1.0,wye,0.01666667,0.00090909,1,1
t5323388b,3,secondary_2,x3234185b,x3234185b.0.2,wye,0.01666667,0.00090909,1,1
t5138265a,1,primary,l3160107,l3160107.1,wye,1,0.00090909,1,1
t5138265a,2,secondary_1,x3160107a,x3160107a.1.0,wye,0.01666667,0.00090909,1,1
t5138265a,3,secondary_2,x3160107a,x3160107a.0.2,wye,0.01666667,0.00090909,1,1
t5338970a,1,primary,l3141401,l3141401.1,wye,1,0.00090909,1,1
t5338970a,2,secondary_1,x3141401a,x3141401a.1.0,wye,0.01666667,0.00090909,1,1
t5338970a,3,secondary_2,x3141401a,x3141401a.0.2,wye,0.01666667,0.00090909,1,1
t228445756c,1,primary,l2972704,l2972704.3,wye,1,0.00054545,1,1
t228445756c,2,secondary_1,x2972704c,x2972704c.1.0,wye,0.01666667,0.00054545,1,1
t228445756c,3,secondary_2,x2972704c,x2972704c.0.2,wye,0.01666667,0.00054545,1,1
t5138771a,1,primary,l3197644,l3197644.1,wye,1,0.00054545,1,1
t5138771a,2,secondary_1,x3197644a,x3197644a.1.0,wye,0.01666667,0.00054545,1,1
t5138771a,3,secondary_2,x3197644a,x3197644a.0.2,wye,0.01666667,0.00054545,1,1
t21471907a,1,primary,l2897805,l2897805.1,wye,1,0.00090909,1,1
t21471907a,2,secondary_1,x2897805a,x2897805a.1.0,wye,0.01666667,0.00090909,1,1
t21471907a,3,secondary_2,x2897805a,x2897805a.0.2,wye,0.01666667,0.00090909,1,1
t22112168880c,1,primary,l2766499,l2766499.3,wye,1,0.00181818,1,1
t22112168880c,2,secondary_1,x2766499c,x2766499c.1.0,wye,0.01666667,0.00181818,1,1
t22112168880c,3,secondary_2,x2766499c,x2766499c.0.2,wye,0.01666667,0.00181818,1,1
t5302469a,1,primary,l3104132,l3104132.1,wye,1,0.00054545,1,1
t5302469a,2,secondary_1,x3104132a,x3104132a.1.0,wye,0.01666667,0.00054545,1,1
t5302469a,3,secondary_2,x3104132a,x3104132a.0.2,wye,0.01666667,0.00054545,1,1
t5323286b,1,primary,l2989564,l2989564.2,wye,1,0.00054545,1,1
t5323286b,2,secondary_1,x2989564b,x2989564b.1.0,wye,0.01666667,0.00054545,1,1
t5323286b,3,secondary_2,x2989564b,x2989564b.0.2,wye,0.01666667,0.00054545,1,1
t5302735a,1,primary,l2991923,l2991923.1,wye,1,0.00090909,1,1
t5302735a,2,secondary_1,x2991923a,x2991923a.1.0,wye,0.01666667,0.00090909,1,1
t5302735a,3,secondary_2,x2991923a,x2991923a.0.2,wye,0.01666667,0.00090909,1,1
t5260529c,1,primary,l3217053,l3217053.3,wye,1,0.00036364,1,1
t5260529c,2,secondary_1,x3217053c,x3217053c.1.0,wye,0.01666667,0.00036364,1,1
t5260529c,3,secondary_2,x3217053c,x3217053c.0.2,wye,0.01666667,0.00036364,1,1
t5338933b,1,primary,l3216345,l3216345.2,wye,1,0.00136364,1,1
t5338933b,2,secondary_1,x3216345b,x3216345b.1.0,wye,0.01666667,0.00136364,1,1
t5338933b,3,secondary_2,x3216345b,x3216345b.0.2,wye,0.01666667,0.00136364,1,1
t5247059a,1,primary,l2766721,l2766721.1,wye,1,0.00090909,1,1
t5247059a,2,secondary_1,x2766721a,x2766721a.1.0,wye,0.01666667,0.00090909,1,1
t5247059a,3,secondary_2,x2766721a,x2766721a.0.2,wye,0.01666667,0.00090909,1,1
t226024307b,1,primary,l3119793,l3119793.2,wye,1,0.00054545,1,1
t226024307b,2,secondary_1,x3119793b,x3119793b.1.0,wye,0.01666667,0.00054545,1,1
t226024307b,3,secondary_2,x3119793b,x3119793b.0.2,wye,0.01666667,0.00054545,1,1
t5294788a,1,primary,l2821010,l2821010.1,wye,1,0.00136364,1,1
t5294788a,2,secondary_1,x2821010a,x2821010a.1.0,wye,0.01666667,0.00136364,1,1
t5294788a,3,secondary_2,x2821010a,x2821010a.0.2,wye,0.01666667,0.00136364,1,1
t5321890c,1,primary,l3104118,l3104118.3,wye,1,0.00136364,1,1
t5321890c,2,secondary_1,x3104118c,x3104118c.1.0,wye,0.01666667,0.00136364,1,1
t5321890c,3,secondary_2,x3104118c,x3104118c.0.2,wye,0.01666667,0.00136364,1,1
t5337678a,1,primary,l3160101,l3160101.1,wye,1,0.00090909,1,1
t5337678a,2,secondary_1,x3160101a,x3160101a.1.0,wye,0.01666667,0.00090909,1,1
t5337678a,3,secondary_2,x3160101a,x3160101a.0.2,wye,0.01666667,0.00090909,1,1
t5328364c,1,primary,l2692633,l2692633.3,wye,1,0.00090909,1,1
t5328364c,2,secondary_1,x2692633c,x2692633c.1.0,wye,0.01666667,0.00090909,1,1
t5328364c,3,secondary_2,x2692633c,x2692633c.0.2,wye,0.01666667,0.00090909,1,1
t5138374c,1,primary,l2691950,l2691950.3,wye,1,0.00090909,1,1
t5138374c,2,secondary_1,x2691950c,x2691950c.1.0,wye,0.01666667,0.00090909,1,1
t5138374c,3,secondary_2,x2691950c,x2691950c.0.2,wye,0.01666667,0.00090909,1,1
t5355603b,1,primary,l3160108,l3160108.2,wye,1,0.00136364,1,1
t5355603b,2,secondary_1,x3160108b,x3160108b.1.0,wye,0.01666667,0.00136364,1,1
t5355603b,3,secondary_2,x3160108b,x3160108b.0.2,wye,0.01666667,0.00136364,1,1
t5338999b,1,primary,l2822873,l2822873.2,wye,1,0.00036364,1,1
t5338999b,2,secondary_1,x2822873b,x2822873b.1.0,wye,0.01666667,0.00036364,1,1
t5338999b,3,secondary_2,x2822873b,x2822873b.0.2,wye,0.01666667,0.00036364,1,1
t5260586b,1,primary,l3048887,l3048887.2,wye,1,0.00136364,1,1
t5260586b,2,secondary_1,x3048887b,x3048887b.1.0,wye,0.01666667,0.00136364,1,1
t5260586b,3,secondary_2,x3048887b,x3048887b.0.2,wye,0.01666667,0.00136364,1,1
t5338995b,1,primary,l3254227,l3254227.2,wye,1,0.00036364,1,1
t5338995b,2,secondary_1,x3254227b,x3254227b.1.0,wye,0.01666667,0.00036364,1,1
t5338995b,3,secondary_2,x3254227b,x3254227b.0.2,wye,0.01666667,0.00036364,1,1
t5260484a,1,primary,l2992624,l2992624.1,wye,1,0.00054545,1,1
t5260484a,2,secondary_1,x2992624a,x2992624a.1.0,wye,0.01666667,0.00054545,1,1
t5260484a,3,secondary_2,x2992624a,x2992624a.0.2,wye,0.01666667,0.00054545,1,1
t227100746a,1,primary,l3226771,l3226771.1,wye,1,0.00054545,1,1
t227100746a,2,secondary_1,x3226771a,x3226771a.1.0,wye,0.01666667,0.00054545,1,1
t227100746a,3,secondary_2,x3226771a,x3226771a.0.2,wye,0.01666667,0.00054545,1,1
t5356794c,1,primary,l3086002,l3086002.3,wye,1,0.00090909,1,1
t5356794c,2,secondary_1,x3086002c,x3086002c.1.0,wye,0.01666667,0.00090909,1,1
t5356794c,3,secondary_2,x3086002c,x3086002c.0.2,wye,0.01666667,0.00090909,1,1
t5351020c,1,primary,l3045895,l3045895.3,wye,1,0.00090909,1,1
t5351020c,2,secondary_1,x3045895c,x3045895c.1.0,wye,0.01666667,0.00090909,1,1
t5351020c,3,secondary_2,x3045895c,x3045895c.0.2,wye,0.01666667,0.00090909,1,1
t5338935b,1,primary,l2973160,l2973160.2,wye,1,0.00054545,1,1
t5338935b,2,secondary_1,x2973160b,x2973160b.1.0,wye,0.01666667,0.00054545,1,1
t5338935b,3,secondary_2,x2973160b,x2973160b.0.2,wye,0.01666667,0.00054545,1,1
t226193078a,1,primary,l2764403,l2764403.1,wye,1,0.00090909,1,1
t226193078a,2,secondary_1,x2764403a,x2764403a.1.0,wye,0.01666667,0.00090909,1,1
t226193078a,3,secondary_2,x2764403a,x2764403a.0.2,wye,0.01666667,0.00090909,1,1
t21031694b,1,primary,l3122812,l3122812.2,wye,1,0.00136364,1,1
t21031694b,2,secondary_1,x3122812b,x3122812b.1.0,wye,0.01666667,0.00136364,1,1
t21031694b,3,secondary_2,x3122812b,x3122812b.0.2,wye,0.01666667,0.00136364,1,1
t226193892b,1,primary,l3176660,l3176660.2,wye,1,0.00054545,1,1
t226193892b,2,secondary_1,x3176660b,x3176660b.1.0,wye,0.01666667,0.00054545,1,1
t226193892b,3,secondary_2,x3176660b,x3176660b.0.2,wye,0.01666667,0.00054545,1,1
t21399619c,1,primary,l2991943,l2991943.3,wye,1,0.00090909,1,1
t21399619c,2,secondary_1,x2991943c,x2991943c.1.0,wye,0.01666667,0.00090909,1,1
t21399619c,3,secondary_2,x2991943c,x2991943c.0.2,wye,0.01666667,0.00090909,1,1
t5321887c,1,primary,l2691941,l2691941.3,wye,1,0.00090909,1,1
t5321887c,2,secondary_1,x2691941c,x2691941c.1.0,wye,0.01666667,0.00090909,1,1
t5321887c,3,secondary_2,x2691941c,x2691941c.0.2,wye,0.01666667,0.00090909,1,1
t225534325a,1,primary,l2983432,l2983432.1,wye,1,0.00090909,1,1
t225534325a,2,secondary_1,x2983432a,x2983432a.1.0,wye,0.01666667,0.00090909,1,1
t225534325a,3,secondary_2,x2983432a,x2983432a.0.2,wye,0.01666667,0.00090909,1,1
t228219458b,1,primary,l3215549,l3215549.2,wye,1,0.00090909,1,1
t228219458b,2,secondary_1,x3215549b,x3215549b.1.0,wye,0.01666667,0.00090909,1,1
t228219458b,3,secondary_2,x3215549b,x3215549b.0.2,wye,0.01666667,0.00090909,1,1
t5260543c,1,primary,l2955077,l2955077.3,wye,1,0.00090909,1,1
t5260543c,2,secondary_1,x2955077c,x2955077c.1.0,wye,0.01666667,0.00090909,1,1
t5260543c,3,secondary_2,x2955077c,x2955077c.0.2,wye,0.01666667,0.00090909,1,1
t5337722a,1,primary,l2973157,l2973157.1,wye,1,0.00090909,1,1
t5337722a,2,secondary_1,x2973157a,x2973157a.1.0,wye,0.01666667,0.00090909,1,1
t5337722a,3,secondary_2,x2973157a,x2973157a.0.2,wye,0.01666667,0.00090909,1,1
t5138379c,1,primary,l2691951,l2691951.3,wye,1,0.00090909,1,1
t5138379c,2,secondary_1,x2691951c,x2691951c.1.0,wye,0.01666667,0.00090909,1,1
t5138379c,3,secondary_2,x2691951c,x2691951c.0.2,wye,0.01666667,0.00090909,1,1
t5260480c,1,primary,l3030199,l3030199.3,wye,1,0.00090909,1,1
t5260480c,2,secondary_1,x3030199c,x3030199c.1.0,wye,0.01666667,0.00090909,1,1
t5260480c,3,secondary_2,x3030199c,x3030199c.0.2,wye,0.01666667,0.00090909,1,1
t21389307c,1,primary,l2692655,l2692655.3,wye,1,0.00090909,1,1
t21389307c,2,secondary_1,x2692655c,x2692655c.1.0,wye,0.01666667,0.00090909,1,1
t21389307c,3,secondary_2,x2692655c,x2692655c.0.2,wye,0.01666667,0.00090909,1,1
t21399752a,1,primary,l2785546,l2785546.1,wye,1,0.00090909,1,1
t21399752a,2,secondary_1,x2785546a,x2785546a.1.0,wye,0.01666667,0.00090909,1,1
t21399752a,3,secondary_2,x2785546a,x2785546a.0.2,wye,0.01666667,0.00090909,1,1
t21400185a,1,primary,l2935559,l2935559.1,wye,1,0.00090909,1,1
t21400185a,2,secondary_1,x2935559a,x2935559a.1.0,wye,0.01666667,0.00090909,1,1
t21400185a,3,secondary_2,x2935559a,x2935559a.0.2,wye,0.01666667,0.00090909,1,1
t5338927a,1,primary,l2972930,l2972930.1,wye,1,0.00090909,1,1
t5338927a,2,secondary_1,x2972930a,x2972930a.1.0,wye,0.01666667,0.00090909,1,1
t5338927a,3,secondary_2,x2972930a,x2972930a.0.2,wye,0.01666667,0.00090909,1,1
t5338922b,1,primary,l2822866,l2822866.2,wye,1,0.00090909,1,1
t5338922b,2,secondary_1,x2822866b,x2822866b.1.0,wye,0.01666667,0.00090909,1,1
t5338922b,3,secondary_2,x2822866b,x2822866b.0.2,wye,0.01666667,0.00090909,1,1
t21382813a,1,primary,l2748781,l2748781.1,wye,1,0.00136364,1,1
t21382813a,2,secondary_1,x2748781a,x2748781a.1.0,wye,0.01666667,0.00136364,1,1
t21382813a,3,secondary_2,x2748781a,x2748781a.0.2,wye,0.01666667,0.00136364,1,1
t2224230651c,1,primary,l3645810,l3645810.3,wye,1,0.00272727,1,1
t2224230651c,2,secondary_1,x3645810c,x3645810c.1.0,wye,0.01666667,0.00272727,1,1
t2224230651c,3,secondary_2,x3645810c,x3645810c.0.2,wye,0.01666667,0.00272727,1,1
t5138380c,1,primary,l2879076,l2879076.3,wye,1,0.00036364,1,1
t5138380c,2,secondary_1,x2879076c,x2879076c.1.0,wye,0.01666667,0.00036364,1,1
t5138380c,3,secondary_2,x2879076c,x2879076c.0.2,wye,0.01666667,0.00036364,1,1
t21031684a,1,primary,l2841616,l2841616.1,wye,1,0.00090909,1,1
t21031684a,2,secondary_1,x2841616a,x2841616a.1.0,wye,0.01666667,0.00090909,1,1
t21031684a,3,secondary_2,x2841616a,x2841616a.0.2,wye,0.01666667,0.00090909,1,1
t5338921a,1,primary,l2935554,l2935554.1,wye,1,0.00036364,1,1
t5338921a,2,secondary_1,x2935554a,x2935554a.1.0,wye,0.01666667,0.00036364,1,1
t5338921a,3,secondary_2,x2935554a,x2935554a.0.2,wye,0.01666667,0.00036364,1,1
t5337724a,1,primary,l2879075,l2879075.1,wye,1,0.00054545,1,1
t5337724a,2,secondary_1,x2879075a,x2879075a.1.0,wye,0.01666667,0.00054545,1,1
t5337724a,3,secondary_2,x2879075a,x2879075a.0.2,wye,0.01666667,0.00054545,1,1
t28150292a,1,primary,l2839305,l2839305.1,wye,1,0.00054545,1,1
t28150292a,2,secondary_1,x2839305a,x2839305a.1.0,wye,0.01666667,0.00054545,1,1
t28150292a,3,secondary_2,x2839305a,x2839305a.0.2,wye,0.01666667,0.00054545,1,1
t21249674b,1,primary,l2879753,l2879753.2,wye,1,0.00090909,1,1
t21249674b,2,secondary_1,x2879753b,x2879753b.1.0,wye,0.01666667,0.00090909,1,1
t21249674b,3,secondary_2,x2879753b,x2879753b.0.2,wye,0.01666667,0.00090909,1,1
t5138567a,1,primary,l2748129,l2748129.1,wye,1,0.00136364,1,1
t5138567a,2,secondary_1,x2748129a,x2748129a.1.0,wye,0.01666667,0.00136364,1,1
t5138567a,3,secondary_2,x2748129a,x2748129a.0.2,wye,0.01666667,0.00136364,1,1
t5247060a,1,primary,l2991906,l2991906.1,wye,1,0.00036364,1,1
t5247060a,2,secondary_1,x2991906a,x2991906a.1.0,wye,0.01666667,0.00036364,1,1
t5247060a,3,secondary_2,x2991906a,x2991906a.0.2,wye,0.01666667,0.00036364,1,1
t5391737b,1,primary,l2804247,l2804247.2,wye,1,0.00090909,1,1
t5391737b,2,secondary_1,x2804247b,x2804247b.1.0,wye,0.01666667,0.00090909,1,1
t5391737b,3,secondary_2,x2804247b,x2804247b.0.2,wye,0.01666667,0.00090909,1,1
t226194280b,1,primary,l3195318,l3195318.2,wye,1,0.00054545,1,1
t226194280b,2,secondary_1,x3195318b,x3195318b.1.0,wye,0.01666667,0.00054545,1,1
t226194280b,3,secondary_2,x3195318b,x3195318b.0.2,wye,0.01666667,0.00054545,1,1
t5251856c,1,primary,l3048888,l3048888.3,wye,1,0.00054545,1,1
t5251856c,2,secondary_1,x3048888c,x3048888c.1.0,wye,0.01666667,0.00054545,1,1
t5251856c,3,secondary_2,x3048888c,x3048888c.0.2,wye,0.01666667,0.00054545,1,1
t5274903c,1,primary,l2935552,l2935552.3,wye,1,0.00054545,1,1
t5274903c,2,secondary_1,x2935552c,x2935552c.1.0,wye,0.01666667,0.00054545,1,1
t5274903c,3,secondary_2,x2935552c,x2935552c.0.2,wye,0.01666667,0.00054545,1,1
t226193345a,1,primary,l2876797,l2876797.1,wye,1,0.00054545,1,1
t226193345a,2,secondary_1,x2876797a,x2876797a.1.0,wye,0.01666667,0.00054545,1,1
t226193345a,3,secondary_2,x2876797a,x2876797a.0.2,wye,0.01666667,0.00054545,1,1
t5391765b,1,primary,l3085389,l3085389.2,wye,1,0.00090909,1,1
t5391765b,2,secondary_1,x3085389b,x3085389b.1.0,wye,0.01666667,0.00090909,1,1
t5391765b,3,secondary_2,x3085389b,x3085389b.0.2,wye,0.01666667,0.00090909,1,1
t5323403b,1,primary,l2916603,l2916603.2,wye,1,0.00054545,1,1
t5323403b,2,secondary_1,x2916603b,x2916603b.1.0,wye,0.01666667,0.00054545,1,1
t5323403b,3,secondary_2,x2916603b,x2916603b.0.2,wye,0.01666667,0.00054545,1,1
t21209868a,1,primary,l2710518,l2710518.1,wye,1,0.00090909,1,1
t21209868a,2,secondary_1,x2710518a,x2710518a.1.0,wye,0.01666667,0.00090909,1,1
t21209868a,3,secondary_2,x2710518a,x2710518a.0.2,wye,0.01666667,0.00090909,1,1
t5260573c,1,primary,l3160896,l3160896.3,wye,1,0.00054545,1,1
t5260573c,2,secondary_1,x3160896c,x3160896c.1.0,wye,0.01666667,0.00054545,1,1
t5260573c,3,secondary_2,x3160896c,x3160896c.0.2,wye,0.01666667,0.00054545,1,1
t5302858c,1,primary,l2897776,l2897776.3,wye,1,0.00090909,1,1
t5302858c,2,secondary_1,x2897776c,x2897776c.1.0,wye,0.01666667,0.00090909,1,1
t5302858c,3,secondary_2,x2897776c,x2897776c.0.2,wye,0.01666667,0.00090909,1,1
t225940756b,1,primary,l2913406,l2913406.2,wye,1,0.00136364,1,1
t225940756b,2,secondary_1,x2913406b,x2913406b.1.0,wye,0.01666667,0.00136364,1,1
t225940756b,3,secondary_2,x2913406b,x2913406b.0.2,wye,0.01666667,0.00136364,1,1
t5392036b,1,primary,l2991915,l2991915.2,wye,1,0.00090909,1,1
t5392036b,2,secondary_1,x2991915b,x2991915b.1.0,wye,0.01666667,0.00090909,1,1
t5392036b,3,secondary_2,x2991915b,x2991915b.0.2,wye,0.01666667,0.00090909,1,1
t5260500b,1,primary,l2711224,l2711224.2,wye,1,0.00036364,1,1
t5260500b,2,secondary_1,x2711224b,x2711224b.1.0,wye,0.01666667,0.00036364,1,1
t5260500b,3,secondary_2,x2711224b,x2711224b.0.2,wye,0.01666667,0.00036364,1,1
t28128007c,1,primary,l2897766,l2897766.3,wye,1,0.00090909,1,1
t28128007c,2,secondary_1,x2897766c,x2897766c.1.0,wye,0.01666667,0.00090909,1,1
t28128007c,3,secondary_2,x2897766c,x2897766c.0.2,wye,0.01666667,0.00090909,1,1
t5138342c,1,primary,l2897775,l2897775.3,wye,1,0.00090909,1,1
t5138342c,2,secondary_1,x2897775c,x2897775c.1.0,wye,0.01666667,0.00090909,1,1
t5138342c,3,secondary_2,x2897775c,x2897775c.0.2,wye,0.01666667,0.00090909,1,1
t5391736b,1,primary,l3029495,l3029495.2,wye,1,0.00054545,1,1
t5391736b,2,secondary_1,x3029495b,x3029495b.1.0,wye,0.01666667,0.00054545,1,1
t5391736b,3,secondary_2,x3029495b,x3029495b.0.2,wye,0.01666667,0.00054545,1,1
t225571871b,1,primary,l2911069,l2911069.2,wye,1,0.00054545,1,1
t225571871b,2,secondary_1,x2911069b,x2911069b.1.0,wye,0.01666667,0.00054545,1,1
t225571871b,3,secondary_2,x2911069b,x2911069b.0.2,wye,0.01666667,0.00054545,1,1
t5338893a,1,primary,l3197633,l3197633.1,wye,1,0.00090909,1,1
t5338893a,2,secondary_1,x3197633a,x3197633a.1.0,wye,0.01666667,0.00090909,1,1
t5338893a,3,secondary_2,x3197633a,x3197633a.0.2,wye,0.01666667,0.00090909,1,1
t21373784a,1,primary,l3066817,l3066817.1,wye,1,0.00181818,1,1
t21373784a,2,secondary_1,x3066817a,x3066817a.1.0,wye,0.01666667,0.00181818,1,1
t21373784a,3,secondary_2,x3066817a,x3066817a.0.2,wye,0.01666667,0.00181818,1,1
t21455388c,1,primary,l2879089,l2879089.3,wye,1,0.00136364,1,1
t21455388c,2,secondary_1,x2879089c,x2879089c.1.0,wye,0.01666667,0.00136364,1,1
t21455388c,3,secondary_2,x2879089c,x2879089c.0.2,wye,0.01666667,0.00136364,1,1
t226193662a,1,primary,l3195315,l3195315.1,wye,1,0.00090909,1,1
t226193662a,2,secondary_1,x3195315a,x3195315a.1.0,wye,0.01666667,0.00090909,1,1
t226193662a,3,secondary_2,x3195315a,x3195315a.0.2,wye,0.01666667,0.00090909,1,1
t5355943c,1,primary,l2785529,l2785529.3,wye,1,0.00090909,1,1
t5355943c,2,secondary_1,x2785529c,x2785529c.1.0,wye,0.01666667,0.00090909,1,1
t5355943c,3,secondary_2,x2785529c,x2785529c.0.2,wye,0.01666667,0.00090909,1,1
t5260627a,1,primary,l2992656,l2992656.1,wye,1,0.00136364,1,1
t5260627a,2,secondary_1,x2992656a,x2992656a.1.0,wye,0.01666667,0.00136364,1,1
t5260627a,3,secondary_2,x2992656a,x2992656a.0.2,wye,0.01666667,0.00136364,1,1
t5260650a,1,primary,l2692661,l2692661.1,wye,1,0.00090909,1,1
t5260650a,2,secondary_1,x2692661a,x2692661a.1.0,wye,0.01666667,0.00090909,1,1
t5260650a,3,secondary_2,x2692661a,x2692661a.0.2,wye,0.01666667,0.00090909,1,1
t5339019a,1,primary,l3160114,l3160114.1,wye,1,0.00054545,1,1
t5339019a,2,secondary_1,x3160114a,x3160114a.1.0,wye,0.01666667,0.00054545,1,1
t5339019a,3,secondary_2,x3160114a,x3160114a.0.2,wye,0.01666667,0.00054545,1,1
t5337728a,1,primary,l3082992,l3082992.1,wye,1,0.00054545,1,1
t5337728a,2,secondary_1,x3082992a,x3082992a.1.0,wye,0.01666667,0.00054545,1,1
t5337728a,3,secondary_2,x3082992a,x3082992a.0.2,wye,0.01666667,0.00054545,1,1
t5391744b,1,primary,l2710537,l2710537.2,wye,1,0.00090909,1,1
t5391744b,2,secondary_1,x2710537b,x2710537b.1.0,wye,0.01666667,0.00090909,1,1
t5391744b,3,secondary_2,x2710537b,x2710537b.0.2,wye,0.01666667,0.00090909,1,1
t5293487b,1,primary,l3254238,l3254238.2,wye,1,0.00090909,1,1
t5293487b,2,secondary_1,x3254238b,x3254238b.1.0,wye,0.01666667,0.00090909,1,1
t5293487b,3,secondary_2,x3254238b,x3254238b.0.2,wye,0.01666667,0.00090909,1,1
t227447984c,1,primary,l2862616,l2862616.3,wye,1,0.00272727,1,1
t227447984c,2,secondary_1,x2862616c,x2862616c.1.0,wye,0.01666667,0.00272727,1,1
t227447984c,3,secondary_2,x2862616c,x2862616c.0.2,wye,0.01666667,0.00272727,1,1
t5302374b,1,primary,l2785526,l2785526.2,wye,1,0.00054545,1,1
t5302374b,2,secondary_1,x2785526b,x2785526b.1.0,wye,0.01666667,0.00054545,1,1
t5302374b,3,secondary_2,x2785526b,x2785526b.0.2,wye,0.01666667,0.00054545,1,1
t227921427a,1,primary,l2915542,l2915542.1,wye,1,0.00181818,1,1
t227921427a,2,secondary_1,x2915542a,x2915542a.1.0,wye,0.01666667,0.00181818,1,1
t227921427a,3,secondary_2,x2915542a,x2915542a.0.2,wye,0.01666667,0.00181818,1,1
t227921427b,1,primary,l2915542,l2915542.2,wye,1,0.00181818,1,1
t227921427b,2,secondary_1,x2915542b,x2915542b.1.0,wye,0.01666667,0.00181818,1,1
t227921427b,3,secondary_2,x2915542b,x2915542b.0.2,wye,0.01666667,0.00181818,1,1
t227921427c,1,primary,l2915542,l2915542.3,wye,1,0.00181818,1,1
t227921427c,2,secondary_1,x2915542c,x2915542c.1.0,wye,0.01666667,0.00181818,1,1
t227921427c,3,secondary_2,x2915542c,x2915542c.0.2,wye,0.01666667,0.00181818,1,1
t5310561a,1,primary,l3122820,l3122820.1,wye,1,0.00090909,1,1
t5310561a,2,secondary_1,x3122820a,x3122820a.1.0,wye,0.01666667,0.00090909,1,1
t5310561a,3,secondary_2,x3122820a,x3122820a.0.2,wye,0.01666667,0.00090909,1,1
t5338966c,1,primary,l3029505,l3029505.3,wye,1,0.00090909,1,1
t5338966c,2,secondary_1,x3029505c,x3029505c.1.0,wye,0.01666667,0.00090909,1,1
t5338966c,3,secondary_2,x3029505c,x3029505c.0.2,wye,0.01666667,0.00090909,1,1
t28127681b,1,primary,l2785522,l2785522.2,wye,1,0.00090909,1,1
t28127681b,2,secondary_1,x2785522b,x2785522b.1.0,wye,0.01666667,0.00090909,1,1
t28127681b,3,secondary_2,x2785522b,x2785522b.0.2,wye,0.01666667,0.00090909,1,1
t21474614c,1,primary,l2710543,l2710543.3,wye,1,0.00090909,1,1
t21474614c,2,secondary_1,x2710543c,x2710543c.1.0,wye,0.01666667,0.00090909,1,1
t21474614c,3,secondary_2,x2710543c,x2710543c.0.2,wye,0.01666667,0.00090909,1,1
t5260503b,1,primary,l2917310,l2917310.2,wye,1,0.00054545,1,1
t5260503b,2,secondary_1,x2917310b,x2917310b.1.0,wye,0.01666667,0.00054545,1,1
t5260503b,3,secondary_2,x2917310b,x2917310b.0.2,wye,0.01666667,0.00054545,1,1
t226159329a,1,primary,l3082993,l3082993.1,wye,1,0.00090909,1,1
t226159329a,2,secondary_1,x3082993a,x3082993a.1.0,wye,0.01666667,0.00090909,1,1
t226159329a,3,secondary_2,x3082993a,x3082993a.0.2,wye,0.01666667,0.00090909,1,1
t2224386617a,1,primary,l3729298,l3729298.1,wye,1,0.00136364,1,1
t2224386617a,2,secondary_1,x3729298a,x3729298a.1.0,wye,0.01666667,0.00136364,1,1
t2224386617a,3,secondary_2,x3729298a,x3729298a.0.2,wye,0.01666667,0.00136364,1,1
t5337619a,1,primary,l2990826,l2990826.1,wye,1,0.00090909,1,1
t5337619a,2,secondary_1,x2990826a,x2990826a.1.0,wye,0.01666667,0.00090909,1,1
t5337619a,3,secondary_2,x2990826a,x2990826a.0.2,wye,0.01666667,0.00090909,1,1
t5337619b,1,primary,l2990826,l2990826.2,wye,1,0.00090909,1,1
t5337619b,2,secondary_1,x2990826b,x2990826b.1.0,wye,0.01666667,0.00090909,1,1
t5337619b,3,secondary_2,x2990826b,x2990826b.0.2,wye,0.01666667,0.00090909,1,1
t5337619c,1,primary,l2990826,l2990826.3,wye,1,0.00090909,1,1
t5337619c,2,secondary_1,x2990826c,x2990826c.1.0,wye,0.01666667,0.00090909,1,1
t5337619c,3,secondary_2,x2990826c,x2990826c.0.2,wye,0.01666667,0.00090909,1,1
t5338985a,1,primary,l2897792,l2897792.1,wye,1,0.00054545,1,1
t5338985a,2,secondary_1,x2897792a,x2897792a.1.0,wye,0.01666667,0.00054545,1,1
t5338985a,3,secondary_2,x2897792a,x2897792a.0.2,wye,0.01666667,0.00054545,1,1
t5302509c,1,primary,l2804261,l2804261.3,wye,1,0.00054545,1,1
t5302509c,2,secondary_1,x2804261c,x2804261c.1.0,wye,0.01666667,0.00054545,1,1
t5302509c,3,secondary_2,x2804261c,x2804261c.0.2,wye,0.01666667,0.00054545,1,1
t227100753a,1,primary,l3189190,l3189190.1,wye,1,0.00090909,1,1
t227100753a,2,secondary_1,x3189190a,x3189190a.1.0,wye,0.01666667,0.00090909,1,1
t227100753a,3,secondary_2,x3189190a,x3189190a.0.2,wye,0.01666667,0.00090909,1,1
t5355375a,1,primary,l2689691,l2689691.1,wye,1,0.00090909,1,1
t5355375a,2,secondary_1,x2689691a,x2689691a.1.0,wye,0.01666667,0.00090909,1,1
