equipment_class,equipment_id,terminal,original_bus,reduced_bus
transformer,t225571845b,from,l2948732,l2948732
transformer,t225571845b,to,x2948732b,x2948732b
transformer,t5247162b,from,l0247162,l0247162
transformer,t5247162b,to,x0247162b,x0247162b
transformer,t5247162b,from,l0247162,l0247162
transformer,t5247162b,to,x0247162b,x0247162b
transformer,t5247126b,from,l2879065,l2879065
transformer,t5247126b,to,x2879065b,x2879065b
transformer,t5247126b,from,l2879065,l2879065
transformer,t5247126b,to,x2879065b,x2879065b
transformer,t5138561a,from,l3104121,l3104121
transformer,t5138561a,to,x3104121a,x3104121a
transformer,t5138561a,from,l3104121,l3104121
transformer,t5138561a,to,x3104121a,x3104121a
transformer,t5293425a,from,l2763153,l2763153
transformer,t5293425a,to,x2763153a,x2763153a
transformer,t5293425a,from,l2763153,l2763153
transformer,t5293425a,to,x2763153a,x2763153a
transformer,t5294786c,from,l2766724,l2766724
transformer,t5294786c,to,x2766724c,x2766724c
transformer,t5294786c,from,l2766724,l2766724
transformer,t5294786c,to,x2766724c,x2766724c
transformer,t5260491c,from,l2805031,l2805031
transformer,t5260491c,to,x2805031c,x2805031c
transformer,t5260491c,from,l2805031,l2805031
transformer,t5260491c,to,x2805031c,x2805031c
transformer,t5275248b,from,l2805036,l2805036
transformer,t5275248b,to,x2805036b,x2805036b
transformer,t5275248b,from,l2805036,l2805036
transformer,t5275248b,to,x2805036b,x2805036b
transformer,t5339044c,from,l3197625,l3197625
transformer,t5339044c,to,x3197625c,x3197625c
transformer,t5339044c,from,l3197625,l3197625
transformer,t5339044c,to,x3197625c,x3197625c
transformer,t5356810c,from,l3142049,l3142049
transformer,t5356810c,to,x3142049c,x3142049c
transformer,t5356810c,from,l3142049,l3142049
transformer,t5356810c,to,x3142049c,x3142049c
transformer,t2223703238c,from,l3342743,l3342743
transformer,t2223703238c,to,x3342743c,x3342743c
transformer,t2223703238c,from,l3342743,l3342743
transformer,t2223703238c,to,x3342743c,x3342743c
transformer,t28044328c,from,l2785524,l2785524
transformer,t28044328c,to,x2785524c,x2785524c
transformer,t28044328c,from,l2785524,l2785524
transformer,t28044328c,to,x2785524c,x2785524c
transformer,t5293665c,from,l2973166,l2973166
transformer,t5293665c,to,x2973166c,x2973166c
transformer,t5293665c,from,l2973166,l2973166
transformer,t5293665c,to,x2973166c,x2973166c
transformer,t225533675b,from,l3225319,l3225319
transformer,t225533675b,to,x3225319b,x3225319b
transformer,t225533675b,from,l3225319,l3225319
transformer,t225533675b,to,x3225319b,x3225319b
transformer,t226191850a,from,l3270814,l3270814
transformer,t226191850a,to,x3270814a,x3270814a
transformer,t226191850a,from,l3270814,l3270814
transformer,t226191850a,to,x3270814a,x3270814a
transformer,t5338899c,from,l3122814,l3122814
transformer,t5338899c,to,x3122814c,x3122814c
transformer,t5338899c,from,l3122814,l3122814
transformer,t5338899c,to,x3122814c,x3122814c
transformer,t5337628c,from,l2897770,l2897770
transformer,t5337628c,to,x2897770c,x2897770c
transformer,t5337628c,from,l2897770,l2897770
transformer,t5337628c,to,x2897770c,x2897770c
transformer,t5355767b,from,l3197634,l3197634
transformer,t5355767b,to,x3197634b,x3197634b
transformer,t5355767b,from,l3197634,l3197634
transformer,t5355767b,to,x3197634b,x3197634b
transformer,t0107636a,from,l3030204,l3030204
transformer,t0107636a,to,x3030204a,x3030204a
transformer,t0107636a,from,l3030204,l3030204
transformer,t0107636a,to,x3030204a,x3030204a
transformer,t226308729b,from,l3102286,l3102286
transformer,t226308729b,to,x3102286b,x3102286b
transformer,t226308729b,from,l3102286,l3102286
transformer,t226308729b,to,x3102286b,x3102286b
transformer,t226195333c,from,l2801909,l2801909
transformer,t226195333c,to,x2801909c,x2801909c
transformer,t226195333c,from,l2801909,l2801909
transformer,t226195333c,to,x2801909c,x2801909c
transformer,t5337669a,from,l3122811,l3122811
transformer,t5337669a,to,x3122811a,x3122811a
transformer,t5337669a,from,l3122811,l3122811
transformer,t5337669a,to,x3122811a,x3122811a
transformer,t5338942a,from,l2822869,l2822869
transformer,t5338942a,to,x2822869a,x2822869a
transformer,t5338942a,from,l2822869,l2822869
transformer,t5338942a,to,x2822869a,x2822869a
transformer,t21474556a,from,l3086098,l3086098
transformer,t21474556a,to,x3086098a,x3086098a
transformer,t21474556a,from,l3086098,l3086098
transformer,t21474556a,to,x3086098a,x3086098a
transformer,t225897846a,from,l3120504,l3120504
transformer,t225897846a,to,x3120504a,x3120504a
transformer,t225897846a,from,l3120504,l3120504
transformer,t225897846a,to,x3120504a,x3120504a
transformer,t2224386889a,from,l3727712,l3727712
transformer,t2224386889a,to,x3727712a,x3727712a
transformer,t2224386889a,from,l3727712,l3727712
transformer,t2224386889a,to,x3727712a,x3727712a
transformer,t5294842a,from,l3101789,l3101789
transformer,t5294842a,to,x3101789a,x3101789a
transformer,t5294842a,from,l3101789,l3101789
transformer,t5294842a,to,x3101789a,x3101789a
transformer,t5138647c,from,l3254210,l3254210
transformer,t5138647c,to,x3254210c,x3254210c
transformer,t5138647c,from,l3254210,l3254210
transformer,t5138647c,to,x3254210c,x3254210c
transformer,t5260464a,from,l2730187,l2730187
transformer,t5260464a,to,x2730187a,x2730187a
transformer,t5260464a,from,l2730187,l2730187
transformer,t5260464a,to,x2730187a,x2730187a
transformer,t5337648b,from,l3216367,l3216367
transformer,t5337648b,to,x3216367b,x3216367b
transformer,t5337648b,from,l3216367,l3216367
transformer,t5337648b,to,x3216367b,x3216367b
transformer,t5275000c,from,l2710509,l2710509
transformer,t5275000c,to,x2710509c,x2710509c
transformer,t5275000c,from,l2710509,l2710509
transformer,t5275000c,to,x2710509c,x2710509c
transformer,t5337674a,from,l3066805,l3066805
transformer,t5337674a,to,x3066805a,x3066805a
transformer,t5337674a,from,l3066805,l3066805
transformer,t5337674a,to,x3066805a,x3066805a
transformer,t5338932c,from,l3197661,l3197661
transformer,t5338932c,to,x3197661c,x3197661c
transformer,t5338932c,from,l3197661,l3197661
transformer,t5338932c,to,x3197661c,x3197661c
transformer,t5356793c,from,l3179608,l3179608
transformer,t5356793c,to,x3179608c,x3179608c
transformer,t5356793c,from,l3179608,l3179608
transformer,t5356793c,to,x3179608c,x3179608c
transformer,t228549643a,from,l2916234,l2916234
transformer,t228549643a,to,x2916234a,x2916234a
transformer,t228549643a,from,l2916234,l2916234
transformer,t228549643a,to,x2916234a,x2916234a
transformer,t5302471a,from,l3085402,l3085402
transformer,t5302471a,to,x3085402a,x3085402a
transformer,t5302471a,from,l3085402,l3085402
transformer,t5302471a,to,x3085402a,x3085402a
transformer,t225897943c,from,l2875754,l2875754
transformer,t225897943c,to,x2875754c,x2875754c
transformer,t225897943c,from,l2875754,l2875754
transformer,t225897943c,to,x2875754c,x2875754c
transformer,t5355590b,from,l2860478,l2860478
transformer,t5355590b,to,x2860478b,x2860478b
transformer,t5355590b,from,l2860478,l2860478
transformer,t5355590b,to,x2860478b,x2860478b
transformer,t5247164b,from,l2766732,l2766732
transformer,t5247164b,to,x2766732b,x2766732b
transformer,t5247164b,from,l2766732,l2766732
transformer,t5247164b,to,x2766732b,x2766732b
transformer,t5207288b,from,l3198355,l3198355
transformer,t5207288b,to,x3198355b,x3198355b
transformer,t5207288b,from,l3198355,l3198355
transformer,t5207288b,to,x3198355b,x3198355b
transformer,t227895952a,from,l3065665,l3065665
transformer,t227895952a,to,x3065665a,x3065665a
transformer,t227895952a,from,l3065665,l3065665
transformer,t227895952a,to,x3065665a,x3065665a
transformer,t21148701b,from,l2897771,l2897771
transformer,t21148701b,to,x2897771b,x2897771b
transformer,t21148701b,from,l2897771,l2897771
transformer,t21148701b,to,x2897771b,x2897771b
transformer,t5138294b,from,l2785516,l2785516
transformer,t5138294b,to,x2785516b,x2785516b
transformer,t5138294b,from,l2785516,l2785516
transformer,t5138294b,to,x2785516b,x2785516b
transformer,t22112168866c,from,l2729206,l2729206
transformer,t22112168866c,to,x2729206c,x2729206c
transformer,t22112168866c,from,l2729206,l2729206
transformer,t22112168866c,to,x2729206c,x2729206c
transformer,t226192185a,from,l3195310,l3195310
transformer,t226192185a,to,x3195310a,x3195310a
transformer,t226192185a,from,l3195310,l3195310
transformer,t226192185a,to,x3195310a,x3195310a
transformer,t21458756c,from,l3232301,l3232301
transformer,t21458756c,to,x3232301c,x3232301c
transformer,t21458756c,from,l3232301,l3232301
transformer,t21458756c,to,x3232301c,x3232301c
transformer,t5260624c,from,l3048946,l3048946
transformer,t5260624c,to,x3048946c,x3048946c
transformer,t5260624c,from,l3048946,l3048946
transformer,t5260624c,to,x3048946c,x3048946c
transformer,t5251867c,from,l2861157,l2861157
transformer,t5251867c,to,x2861157c,x2861157c
transformer,t5251867c,from,l2861157,l2861157
transformer,t5251867c,to,x2861157c,x2861157c
transformer,t228580047b,from,l3029183,l3029183
transformer,t228580047b,to,x3029183b,x3029183b
transformer,t228580047b,from,l3029183,l3029183
transformer,t228580047b,to,x3029183b,x3029183b
transformer,t5138684a,from,l3085396,l3085396
transformer,t5138684a,to,x3085396a,x3085396a
transformer,t5138684a,from,l3085396,l3085396
transformer,t5138684a,to,x3085396a,x3085396a
transformer,t5138570a,from,l2748146,l2748146
transformer,t5138570a,to,x2748146a,x2748146a
transformer,t5138570a,from,l2748146,l2748146
transformer,t5138570a,to,x2748146a,x2748146a
transformer,t21399361b,from,l2691954,l2691954
transformer,t21399361b,to,x2691954b,x2691954b
transformer,t21399361b,from,l2691954,l2691954
transformer,t21399361b,to,x2691954b,x2691954b
transformer,t226193134c,from,l2895449,l2895449
transformer,t226193134c,to,x2895449c,x2895449c
transformer,t226193134c,from,l2895449,l2895449
transformer,t226193134c,to,x2895449c,x2895449c
transformer,t5138258c,from,l2991911,l2991911
transformer,t5138258c,to,x2991911c,x2991911c
transformer,t5138258c,from,l2991911,l2991911
transformer,t5138258c,to,x2991911c,x2991911c
transformer,t5293609c,from,l2785515,l2785515
transformer,t5293609c,to,x2785515c,x2785515c
transformer,t5293609c,from,l2785515,l2785515
transformer,t5293609c,to,x2785515c,x2785515c
transformer,t5355938a,from,l2804262,l2804262
transformer,t5355938a,to,x2804262a,x2804262a
transformer,t5355938a,from,l2804262,l2804262
transformer,t5355938a,to,x2804262a,x2804262a
transformer,t5247160b,from,l0247160,l0247160
transformer,t5247160b,to,x0247160b,x0247160b
transformer,t5247160b,from,l0247160,l0247160
transformer,t5247160b,to,x0247160b,x0247160b
transformer,t5338975a,from,l2785537,l2785537
transformer,t5338975a,to,x2785537a,x2785537a
transformer,t5338975a,from,l2785537,l2785537
transformer,t5338975a,to,x2785537a,x2785537a
transformer,t5302860c,from,l3122819,l3122819
transformer,t5302860c,to,x3122819c,x3122819c
transformer,t5302860c,from,l3122819,l3122819
transformer,t5302860c,to,x3122819c,x3122819c
transformer,t5355598b,from,l2804245,l2804245
transformer,t5355598b,to,x2804245b,x2804245b
transformer,t5355598b,from,l2804245,l2804245
transformer,t5355598b,to,x2804245b,x2804245b
transformer,t5323254b,from,l2879068,l2879068
transformer,t5323254b,to,x2879068b,x2879068b
transformer,t5323254b,from,l2879068,l2879068
transformer,t5323254b,to,x2879068b,x2879068b
transformer,t21391242b,from,l2767409,l2767409
transformer,t21391242b,to,x2767409b,x2767409b
transformer,t21391242b,from,l2767409,l2767409
transformer,t21391242b,to,x2767409b,x2767409b
transformer,t225533162a,from,l2685809,l2685809
transformer,t225533162a,to,x2685809a,x2685809a
transformer,t225533162a,from,l2685809,l2685809
transformer,t225533162a,to,x2685809a,x2685809a
transformer,t5138585c,from,l3197637,l3197637
transformer,t5138585c,to,x3197637c,x3197637c
transformer,t5138585c,from,l3197637,l3197637
transformer,t5138585c,to,x3197637c,x3197637c
transformer,t5138751b,from,l3066818,l3066818
transformer,t5138751b,to,x3066818b,x3066818b
transformer,t5138751b,from,l3066818,l3066818
transformer,t5138751b,to,x3066818b,x3066818b
transformer,t225906836c,from,l2763407,l2763407
transformer,t225906836c,to,x2763407c,x2763407c
transformer,t225906836c,from,l2763407,l2763407
transformer,t225906836c,to,x2763407c,x2763407c
transformer,t5260527b,from,l2711226,l2711226
transformer,t5260527b,to,x2711226b,x2711226b
transformer,t5260527b,from,l2711226,l2711226
transformer,t5260527b,to,x2711226b,x2711226b
transformer,t5338947b,from,l3160109,l3160109
transformer,t5338947b,to,x3160109b,x3160109b
transformer,t5338947b,from,l3160109,l3160109
transformer,t5338947b,to,x3160109b,x3160109b
transformer,t5321839a,from,l2710516,l2710516
transformer,t5321839a,to,x2710516a,x2710516a
transformer,t5321839a,from,l2710516,l2710516
transformer,t5321839a,to,x2710516a,x2710516a
transformer,t5293591a,from,l3197641,l3197641
transformer,t5293591a,to,x3197641a,x3197641a
transformer,t5293591a,from,l3197641,l3197641
transformer,t5293591a,to,x3197641a,x3197641a
transformer,t5302805c,from,l2954351,l2954351
transformer,t5302805c,to,x2954351c,x2954351c
transformer,t5302805c,from,l2954351,l2954351
transformer,t5302805c,to,x2954351c,x2954351c
transformer,t5338993b,from,l2804272,l2804272
transformer,t5338993b,to,x2804272b,x2804272b
transformer,t5338993b,from,l2804272,l2804272
transformer,t5338993b,to,x2804272b,x2804272b
transformer,t5138566a,from,l2785519,l2785519
transformer,t5138566a,to,x2785519a,x2785519a
transformer,t5138566a,from,l2785519,l2785519
transformer,t5138566a,to,x2785519a,x2785519a
transformer,t5356797c,from,l2955006,l2955006
transformer,t5356797c,to,x2955006c,x2955006c
transformer,t5356797c,from,l2955006,l2955006
transformer,t5356797c,to,x2955006c,x2955006c
transformer,t5338924c,from,l3104123,l3104123
transformer,t5338924c,to,x3104123c,x3104123c
transformer,t5338924c,from,l3104123,l3104123
transformer,t5338924c,to,x3104123c,x3104123c
transformer,t5293655a,from,l2729414,l2729414
transformer,t5293655a,to,x2729414a,x2729414a
transformer,t5293655a,from,l2729414,l2729414
transformer,t5293655a,to,x2729414a,x2729414a
transformer,t5293655b,from,l2729414,l2729414
transformer,t5293655b,to,x2729414b,x2729414b
transformer,t5293655b,from,l2729414,l2729414
transformer,t5293655b,to,x2729414b,x2729414b
transformer,t5293655c,from,l2729414,l2729414
transformer,t5293655c,to,x2729414c,x2729414c
transformer,t5293655c,from,l2729414,l2729414
transformer,t5293655c,to,x2729414c,x2729414c
transformer,t5260643a,from,l2692660,l2692660
transformer,t5260643a,to,x2692660a,x2692660a
transformer,t5260643a,from,l2692660,l2692660
transformer,t5260643a,to,x2692660a,x2692660a
transformer,t5338987a,from,l2897793,l2897793
transformer,t5338987a,to,x2897793a,x2897793a
transformer,t5338987a,from,l2897793,l2897793
transformer,t5338987a,to,x2897793a,x2897793a
transformer,t5302807c,from,l3235266,l3235266
transformer,t5302807c,to,x3235266c,x3235266c
transformer,t5302807c,from,l3235266,l3235266
transformer,t5302807c,to,x3235266c,x3235266c
transformer,t227917122a,from,l2915534,l2915534
transformer,t227917122a,to,x2915534a,x2915534a
transformer,t227917122a,from,l2915534,l2915534
transformer,t227917122a,to,x2915534a,x2915534a
transformer,t28127372a,from,l2804259,l2804259
transformer,t28127372a,to,x2804259a,x2804259a
transformer,t28127372a,from,l2804259,l2804259
transformer,t28127372a,to,x2804259a,x2804259a
transformer,t226192493b,from,l2764399,l2764399
transformer,t226192493b,to,x2764399b,x2764399b
transformer,t226192493b,from,l2764399,l2764399
transformer,t226192493b,to,x2764399b,x2764399b
transformer,t5337635c,from,l2822863,l2822863
transformer,t5337635c,to,x2822863c,x2822863c
transformer,t5337635c,from,l2822863,l2822863
transformer,t5337635c,to,x2822863c,x2822863c
transformer,t5218475a,from,l3217057,l3217057
transformer,t5218475a,to,x3217057a,x3217057a
transformer,t5218475a,from,l3217057,l3217057
transformer,t5218475a,to,x3217057a,x3217057a
transformer,t227760024a,from,l3215203,l3215203
transformer,t227760024a,to,x3215203a,x3215203a
transformer,t227760024a,from,l3215203,l3215203
transformer,t227760024a,to,x3215203a,x3215203a
transformer,t227760024b,from,l3215203,l3215203
transformer,t227760024b,to,x3215203b,x3215203b
transformer,t227760024b,from,l3215203,l3215203
transformer,t227760024b,to,x3215203b,x3215203b
transformer,t227760024c,from,l3215203,l3215203
transformer,t227760024c,to,x3215203c,x3215203c
transformer,t227760024c,from,l3215203,l3215203
transformer,t227760024c,to,x3215203c,x3215203c
transformer,t21399305a,from,l3048221,l3048221
transformer,t21399305a,to,x3048221a,x3048221a
transformer,t21399305a,from,l3048221,l3048221
transformer,t21399305a,to,x3048221a,x3048221a
transformer,t5260517c,from,l2767408,l2767408
transformer,t5260517c,to,x2767408c,x2767408c
transformer,t5260517c,from,l2767408,l2767408
transformer,t5260517c,to,x2767408c,x2767408c
transformer,t21397121c,from,l3122848,l3122848
transformer,t21397121c,to,x3122848c,x3122848c
transformer,t21397121c,from,l3122848,l3122848
transformer,t21397121c,to,x3122848c,x3122848c
transformer,t21399099a,from,l2841635,l2841635
transformer,t21399099a,to,x2841635a,x2841635a
transformer,t21399099a,from,l2841635,l2841635
transformer,t21399099a,to,x2841635a,x2841635a
transformer,t5302375b,from,l2973162,l2973162
transformer,t5302375b,to,x2973162b,x2973162b
transformer,t5302375b,from,l2973162,l2973162
transformer,t5302375b,to,x2973162b,x2973162b
transformer,t5338953b,from,l3122821,l3122821
transformer,t5338953b,to,x3122821b,x3122821b
transformer,t5338953b,from,l3122821,l3122821
transformer,t5338953b,to,x3122821b,x3122821b
transformer,t5260574c,from,l3123452,l3123452
transformer,t5260574c,to,x3123452c,x3123452c
transformer,t5260574c,from,l3123452,l3123452
transformer,t5260574c,to,x3123452c,x3123452c
